date,AAPL,MSFT,TSLA
2022-04-01,172.35,303.89,361.53
2022-04-04,176.43,309.34,381.82
2022-04-05,173.09,305.32,363.75
2022-04-06,169.89,294.15,348.59
2022-04-07,170.2,295.98,352.42
2022-04-08,168.17,291.66,341.83
2022-04-11,163.88,280.16,325.31
2022-04-12,165.77,277.02,328.98
2022-04-13,168.48,282.48,340.79
2022-04-14,163.43,274.83,328.33
2022-04-18,163.21,275.51,334.76
2022-04-19,165.51,280.2,342.72
2022-04-20,165.35,281.24,325.73
2022-04-21,164.55,275.79,336.26
2022-04-22,159.97,269.13,335.02
2022-04-25,161.05,275.7,332.67
2022-04-26,155.03,265.39,292.14
2022-04-27,154.81,278.16,293.84
2022-04-28,161.8,284.45,292.5
2022-04-29,155.87,272.56,290.25
2022-05-02,156.18,279.39,300.98
2022-05-03,157.68,276.74,303.08
2022-05-04,164.15,284.8,317.54
2022-05-05,155.0,272.39,291.09
2022-05-06,155.74,269.82,288.55
2022-05-09,150.57,259.85,262.37
2022-05-10,152.99,264.68,266.68
2022-05-11,145.06,255.89,244.67
2022-05-12,141.16,250.79,242.67
2022-05-13,145.67,256.45,256.53
2022-05-16,144.11,256.83,241.46
2022-05-17,147.77,262.05,253.87
2022-05-18,139.44,250.15,236.6
2022-05-19,136.0,249.22,236.47
2022-05-20,136.24,248.65,221.3
2022-05-23,141.7,256.62,224.97
2022-05-24,138.98,255.6,209.39
2022-05-25,139.14,258.46,219.6
2022-05-26,142.37,261.78,235.91
2022-05-27,148.17,269.01,253.21
2022-05-31,147.38,267.66,252.75
2022-06-01,147.25,268.2,246.79
2022-06-02,149.73,270.33,258.33
2022-06-03,143.95,265.84,234.52
2022-06-06,144.7,264.59,238.28
2022-06-07,147.25,268.28,238.89
2022-06-08,146.51,266.23,241.87
2022-06-09,141.24,260.69,239.71
2022-06-10,135.78,249.07,232.23
2022-06-13,130.58,238.51,215.74
2022-06-14,131.46,240.71,220.89
2022-06-15,134.1,247.86,233.0
2022-06-16,128.78,241.18,213.1
2022-06-17,130.27,243.82,216.76
2022-06-21,134.54,249.81,237.04
2022-06-22,134.02,249.21,236.09
2022-06-23,136.91,254.85,235.07
2022-06-24,140.27,263.56,245.71
2022-06-27,140.27,260.79,244.92
2022-06-28,136.09,252.51,232.66
2022-06-29,137.86,256.23,228.49
2022-06-30,135.38,252.86,224.47
2022-07-01,137.57,255.56,227.26
2022-07-05,140.17,258.78,233.07
2022-07-06,141.52,262.09,231.73
2022-07-07,144.91,264.25,244.54
2022-07-08,145.6,263.52,250.76
2022-07-11,143.45,260.42,234.34
2022-07-12,144.43,249.74,233.07
2022-07-13,144.06,248.81,237.04
2022-07-14,147.01,250.15,238.31
2022-07-15,148.7,252.75,240.07
2022-07-18,145.63,250.32,240.55
2022-07-19,149.52,255.51,245.53
2022-07-20,151.54,258.21,247.5
2022-07-21,153.82,260.74,271.71
2022-07-22,152.58,256.33,272.24
2022-07-25,151.45,254.82,268.43
2022-07-26,150.11,248.0,258.86
2022-07-27,155.25,264.58,274.82
2022-07-28,155.8,272.13,280.9
2022-07-29,160.91,276.4,297.15
2022-08-01,159.92,273.71,297.28
2022-08-02,158.44,270.57,300.59
2022-08-03,164.5,278.1,307.4
2022-08-04,164.18,279.26,308.63
2022-08-05,163.95,278.53,288.17
2022-08-08,163.48,275.98,290.42
2022-08-09,163.53,277.93,283.33
2022-08-10,167.81,284.69,294.36
2022-08-11,167.07,282.58,286.63
2022-08-12,170.65,287.39,300.03
2022-08-15,171.73,288.93,309.32
2022-08-16,171.57,288.18,306.56
2022-08-17,173.08,287.42,304.0
2022-08-18,172.68,286.29,302.87
2022-08-19,170.07,282.32,296.67
2022-08-22,166.16,274.03,289.91
2022-08-23,165.82,272.74,296.45
2022-08-24,166.12,272.1,297.1
2022-08-25,168.59,275.12,296.07
2022-08-26,162.24,264.5,288.09
2022-08-29,160.02,261.68,284.82
2022-08-30,157.57,259.45,277.7
2022-08-31,155.89,257.97,275.61
2022-09-01,156.63,256.92,277.16
2022-09-02,154.49,252.63,270.21
2022-09-06,153.23,249.86,274.42
2022-09-07,154.64,254.64,283.7
2022-09-08,153.16,255.06,289.26
2022-09-09,156.04,260.92,299.68
2022-09-12,162.05,263.08,304.42
2022-09-13,152.54,248.62,292.13
2022-09-14,154.0,248.85,302.61
2022-09-15,151.08,242.1,303.75
2022-09-16,149.43,241.47,303.35
2022-09-19,153.18,241.25,309.07
2022-09-20,155.58,239.21,308.73
2022-09-21,152.42,235.75,300.8
2022-09-22,151.45,237.76,288.59
2022-09-23,149.16,234.74,275.33
2022-09-26,149.5,234.27,276.01
2022-09-27,150.48,233.25,282.94
2022-09-28,148.58,237.84,287.81
2022-09-29,141.28,234.32,268.21
2022-09-30,137.03,229.78,265.25
2022-10-03,141.25,237.52,242.4
2022-10-04,144.87,245.55,249.44
2022-10-05,145.16,245.87,240.81
2022-10-06,144.2,243.49,238.13
2022-10-07,138.91,231.11,223.07
2022-10-10,139.23,226.18,222.96
2022-10-11,137.81,222.39,216.5
2022-10-12,137.17,222.73,217.24
2022-10-13,141.78,231.11,221.72
2022-10-14,137.21,225.5,204.99
2022-10-17,141.21,234.35,219.35
2022-10-18,142.54,235.31,220.19
2022-10-19,142.65,233.32,222.04
2022-10-20,142.18,232.99,207.28
2022-10-21,146.03,238.88,214.44
2022-10-24,148.19,243.94,211.25
2022-10-25,151.05,247.31,222.42
2022-10-26,148.09,228.22,224.64
2022-10-27,143.58,223.72,225.09
2022-10-28,154.43,232.71,228.52
2022-10-31,152.05,229.02,227.54
2022-11-01,149.38,225.12,227.82
2022-11-02,143.81,217.15,214.98
2022-11-03,137.71,211.38,215.31
2022-11-04,137.44,218.43,207.47
2022-11-07,137.98,224.82,197.08
2022-11-08,138.55,225.81,191.3
2022-11-09,133.95,221.51,177.59
2022-11-10,145.87,239.73,190.72
2022-11-11,148.68,243.8,195.97
2022-11-14,147.27,238.32,190.95
2022-11-15,149.02,238.73,194.42
2022-11-16,147.78,239.17,186.92
2022-11-17,149.7,239.12,183.17
2022-11-18,150.26,238.66,180.19
2022-11-21,147.0,239.48,167.87
2022-11-22,149.16,242.43,169.91
2022-11-23,150.04,244.95,183.2
2022-11-25,147.1,244.87,182.86
2022-11-28,143.24,239.2,182.92
2022-11-29,140.21,237.78,180.83
2022-11-30,147.02,252.43,194.7
2022-12-01,147.3,251.99,194.7
2022-12-02,146.81,252.32,194.86
2022-12-05,145.63,247.55,182.45
2022-12-06,141.94,242.52,179.82
2022-12-07,139.98,241.78,174.04
2022-12-08,141.68,244.78,173.44
2022-12-09,141.19,242.82,179.05
2022-12-12,143.51,249.83,167.82
2022-12-13,144.48,254.2,160.95
2022-12-14,142.24,254.49,156.8
2022-12-15,135.57,246.37,157.67
2022-12-16,133.6,242.1,150.23
2022-12-19,131.47,237.9,149.87
2022-12-20,131.4,239.24,137.8
2022-12-21,134.53,241.84,137.57
2022-12-22,131.33,235.66,125.35
2022-12-23,130.96,236.2,123.15
2022-12-27,129.15,234.45,109.1
2022-12-28,125.18,232.04,112.71
2022-12-29,128.73,238.45,121.82
2022-12-30,129.05,237.28,123.18
2023-01-03,124.22,237.04,108.1
2023-01-04,125.5,226.67,113.64
2023-01-05,124.17,219.95,110.34
2023-01-06,128.74,222.54,113.06
2023-01-09,129.27,224.71,119.77
2023-01-10,129.84,226.42,118.85
2023-01-11,132.58,233.27,123.22
2023-01-12,132.5,235.98,123.56
2023-01-13,133.84,236.69,122.4
2023-01-17,135.02,237.8,131.49
2023-01-18,134.29,233.31,128.78
2023-01-19,134.35,229.47,127.17
2023-01-20,136.93,237.67,133.42
2023-01-23,140.15,240.01,143.75
2023-01-24,141.56,239.47,143.89
2023-01-25,140.9,238.06,144.43
2023-01-26,142.98,245.37,160.27
2023-01-27,144.94,245.53,177.9
2023-01-30,142.03,240.14,166.66
2023-01-31,143.31,245.18,173.22
2023-02-01,144.44,250.07,181.41
2023-02-02,149.8,261.79,188.27
2023-02-03,153.45,255.61,189.98
2023-02-06,150.7,254.05,194.76
2023-02-07,153.6,264.72,196.81
2023-02-08,150.89,263.9,201.29
2023-02-09,149.84,260.82,207.32
2023-02-10,150.21,260.31,196.89
2023-02-13,153.04,268.44,194.64
2023-02-14,152.39,269.28,209.25
2023-02-15,154.51,267.14,214.24
2023-02-16,152.9,260.02,202.04
2023-02-17,151.74,255.97,208.31
2023-02-21,147.7,250.62,197.37
2023-02-22,148.12,249.47,200.86
2023-02-23,148.61,252.7,202.07
2023-02-24,145.94,247.2,196.88
2023-02-27,147.14,248.13,207.63
2023-02-28,146.63,247.4,205.71
2023-03-01,144.54,244.27,202.77
2023-03-02,145.14,249.07,190.9
2023-03-03,150.23,253.22,197.79
2023-03-06,153.02,254.79,193.81
2023-03-07,150.8,252.09,187.71
2023-03-08,152.06,251.64,182.0
2023-03-09,149.79,250.27,172.92
2023-03-10,147.72,246.57,173.44
2023-03-13,149.68,251.86,174.48
2023-03-14,151.78,258.68,183.26
2023-03-15,152.18,263.29,180.45
2023-03-16,155.03,273.96,184.13
2023-03-17,154.18,277.16,180.13
2023-03-20,156.57,270.02,183.25
2023-03-21,158.44,271.56,197.58
2023-03-22,157.0,270.08,191.15
2023-03-23,158.09,275.41,192.22
2023-03-24,159.4,278.3,190.41
2023-03-27,157.44,274.14,191.81
2023-03-28,156.82,273.0,189.19
2023-03-29,159.92,278.24,193.88
2023-03-30,161.5,281.75,195.28
2023-03-31,164.03,285.96,207.46
2023-04-03,165.29,284.9,194.77
2023-04-04,164.76,284.85,192.58
2023-04-05,162.9,282.03,185.52
2023-04-06,163.79,289.24,185.06
2023-04-10,161.17,287.04,184.51
2023-04-11,159.95,280.54,186.79
2023-04-12,159.25,281.19,180.54
2023-04-13,164.69,287.49,185.9
2023-04-14,164.34,283.82,185.0
2023-04-17,164.36,286.46,187.04
2023-04-18,165.59,286.03,184.31
2023-04-19,166.74,286.11,180.59
2023-04-20,165.77,283.79,162.99
2023-04-21,164.15,283.44,165.08
2023-04-24,164.46,279.49,162.55
2023-04-25,162.91,273.19,160.67
2023-04-26,162.9,292.98,153.75
2023-04-27,167.52,302.36,160.19
2023-04-28,168.78,304.77,164.31
2023-05-01,168.69,303.08,161.83
2023-05-02,167.65,302.93,160.31
2023-05-03,166.57,301.93,160.61
2023-05-04,164.91,302.93,161.2
2023-05-05,172.65,308.13,170.06
2023-05-08,172.58,306.15,171.79
2023-05-09,170.86,304.51,169.15
2023-05-10,172.64,309.78,168.54
2023-05-11,172.83,307.6,172.08
2023-05-12,171.9,306.47,167.98
2023-05-15,171.4,306.95,166.35
2023-05-16,171.4,309.21,166.52
2023-05-17,172.02,312.13,173.86
2023-05-18,174.37,316.62,176.89
2023-05-19,174.48,316.44,180.14
2023-05-22,173.52,319.27,188.87
2023-05-23,170.89,313.38,185.77
2023-05-24,171.17,311.98,182.9
2023-05-25,172.32,323.98,184.47
2023-05-26,174.75,330.91,193.17
2023-05-30,176.61,329.24,201.16
2023-05-31,176.56,326.43,203.93
2023-06-01,179.39,330.6,207.52
2023-06-02,180.24,333.4,213.97
2023-06-05,178.88,333.94,217.61
2023-06-06,178.51,331.69,221.31
2023-06-07,177.13,321.45,224.57
2023-06-08,179.87,323.32,234.86
2023-06-09,180.25,324.84,244.4
2023-06-12,183.07,329.87,249.83
2023-06-13,182.6,332.3,258.71
2023-06-14,183.23,335.33,256.79
2023-06-15,185.28,346.03,255.9
2023-06-16,184.2,340.29,260.54
2023-06-20,184.29,336.04,274.45
2023-06-21,183.24,331.57,259.46
2023-06-22,186.27,337.69,264.61
2023-06-23,185.95,333.02,256.6
2023-06-26,184.55,326.64,241.05
2023-06-27,187.33,332.58,250.21
2023-06-28,188.51,333.85,256.24
2023-06-29,188.85,333.05,257.5
2023-06-30,193.21,338.51,261.77
2023-07-03,191.71,335.98,279.82
2023-07-05,190.58,336.13,282.48
2023-07-06,191.06,339.24,276.54
2023-07-07,189.94,335.21,274.43
2023-07-10,187.87,329.85,269.61
2023-07-11,187.35,330.49,269.79
2023-07-12,189.03,335.19,271.99
2023-07-13,189.8,340.62,277.9
2023-07-14,189.95,343.18,281.38
2023-07-17,193.23,343.67,290.38
2023-07-18,192.97,357.35,293.34
2023-07-19,194.34,352.96,291.26
2023-07-20,192.38,344.8,262.9
2023-07-21,191.19,341.72,260.02
2023-07-24,192.0,343.05,269.06
2023-07-25,192.87,348.89,265.28
2023-07-26,193.74,335.76,264.35
2023-07-27,192.47,328.75,255.71
2023-07-28,195.07,336.35,266.44
2023-07-31,195.68,333.92,267.43
2023-08-01,194.84,334.34,261.07
2023-08-02,191.83,325.55,254.11
2023-08-03,190.42,324.71,259.32
2023-08-04,181.28,325.83,253.86
2023-08-07,178.15,328.14,251.45
2023-08-08,179.1,324.11,249.7
2023-08-09,177.5,320.31,242.19
2023-08-10,177.28,321.01,245.34
2023-08-11,177.34,319.1,242.65
2023-08-14,179.0,322.11,239.76
2023-08-15,177.0,319.94,232.96
2023-08-16,176.12,319.17,225.6
2023-08-17,173.56,315.66,219.22
2023-08-18,174.04,315.26,215.49
2023-08-21,175.39,320.64,231.28
2023-08-22,176.78,321.22,233.19
2023-08-23,180.66,325.74,236.86
2023-08-24,175.93,318.74,230.04
2023-08-25,178.15,321.74,238.59
2023-08-28,179.73,322.45,238.82
2023-08-29,183.65,327.15,257.18
2023-08-30,187.17,327.52,256.9
2023-08-31,187.39,326.5,258.08
2023-09-01,188.98,327.39,245.01
2023-09-05,189.22,332.27,256.49
2023-09-06,182.44,331.6,251.92
2023-09-07,177.11,328.64,251.49
2023-09-08,177.73,332.98,248.5
2023-09-11,178.9,336.64,273.58
2023-09-12,175.85,330.49,267.48
2023-09-13,173.77,334.77,271.3
2023-09-14,175.29,337.4,276.04
2023-09-15,174.56,328.95,274.39
2023-09-18,177.52,327.79,265.28
2023-09-19,178.61,327.38,266.5
2023-09-20,175.04,319.54,262.59
2023-09-21,173.49,318.3,255.7
2023-09-22,174.34,315.79,244.88
2023-09-25,175.63,316.32,246.99
2023-09-26,171.52,310.94,244.12
2023-09-27,169.99,311.59,240.5
2023-09-28,170.25,312.43,246.38
2023-09-29,170.77,314.53,250.22
2023-10-02,173.31,320.56,251.6
2023-10-03,171.96,312.18,246.53
2023-10-04,173.22,317.73,261.16
2023-10-05,174.46,318.13,260.05
2023-10-06,177.04,326.0,260.53
2023-10-09,178.53,328.55,259.67
2023-10-10,177.93,327.13,263.62
2023-10-11,179.34,331.14,262.99
2023-10-12,180.25,329.89,258.87
2023-10-13,178.39,326.47,251.12
2023-10-16,178.26,331.36,253.92
2023-10-17,176.7,330.78,254.85
2023-10-18,175.39,328.84,242.68
2023-10-19,175.01,330.04,220.11
2023-10-20,172.44,325.41,211.99
2023-10-23,172.56,328.05,212.08
2023-10-24,173.0,329.26,216.52
2023-10-25,170.66,339.36,212.42
2023-10-26,166.46,326.63,205.76
2023-10-27,167.79,328.54,207.3
2023-10-30,169.86,336.01,197.36
2023-10-31,170.33,336.81,200.84
2023-11-01,173.53,344.74,205.66
2023-11-02,177.12,346.98,218.51
2023-11-03,176.2,351.44,219.96
2023-11-06,178.77,355.16,219.27
2023-11-07,181.36,359.14,222.18
2023-11-08,182.42,361.8,222.11
2023-11-09,181.94,359.3,209.98
2023-11-10,186.16,368.25,214.65
2023-11-13,184.57,365.27,223.71
2023-11-14,187.2,368.84,237.41
2023-11-15,187.77,368.99,242.84
2023-11-16,189.47,375.48,233.59
2023-11-17,189.45,369.17,234.3
2023-11-20,191.21,376.75,235.6
2023-11-21,190.4,372.39,241.2
2023-11-22,191.07,377.16,234.21
2023-11-24,189.73,376.74,235.45
2023-11-27,189.55,377.92,236.08
2023-11-28,190.16,382.0,246.72
2023-11-29,189.13,378.16,244.14
2023-11-30,189.71,378.22,240.08
2023-12-01,191.0,373.83,238.83
2023-12-04,189.19,368.47,235.58
2023-12-05,193.17,371.84,238.72
2023-12-06,192.08,368.13,239.37
2023-12-07,194.02,370.27,242.64
2023-12-08,195.46,373.55,243.84
2023-12-11,192.93,370.62,239.74
2023-12-12,194.46,373.7,237.01
2023-12-13,197.71,373.69,239.29
2023-12-14,197.86,365.26,251.05
2023-12-15,197.32,370.05,253.5
2023-12-18,195.64,371.97,252.08
2023-12-19,196.69,372.58,257.22
2023-12-20,194.58,369.94,247.14
2023-12-21,194.43,372.86,254.5
2023-12-22,193.35,373.9,252.54
2023-12-26,192.8,373.98,256.61
2023-12-27,192.9,373.39,261.44
2023-12-28,193.33,374.59,253.18
2023-12-29,192.29,375.35,248.48
2024-01-02,185.4,370.19,248.42
2024-01-03,184.02,369.92,238.45
2024-01-04,181.68,367.27,237.93
2024-01-05,180.95,367.08,237.49
2024-01-08,185.32,374.0,240.45
2024-01-09,184.91,375.1,234.96
2024-01-10,185.95,382.07,233.94
2024-01-11,185.35,383.93,227.22
2024-01-12,185.68,387.76,218.89
2024-01-16,183.4,389.56,219.91
2024-01-17,182.45,388.76,215.55
2024-01-18,188.39,393.15,211.88
2024-01-19,191.32,397.94,212.19
2024-01-22,193.64,395.79,208.8
2024-01-23,194.93,398.17,209.14
2024-01-24,194.25,401.82,207.83
2024-01-25,193.92,404.13,182.63
2024-01-26,192.18,403.19,183.25
2024-01-29,191.49,408.97,190.93
2024-01-30,187.8,407.84,191.59
2024-01-31,184.17,396.85,187.29
2024-02-01,186.62,403.04,188.86
2024-02-02,185.61,410.47,187.91
2024-02-05,187.44,404.91,181.06
2024-02-06,189.06,404.75,185.1
2024-02-07,189.17,413.29,187.58
2024-02-08,188.08,413.35,189.56
2024-02-09,188.85,419.78,193.57
2024-02-12,187.15,414.5,188.13
2024-02-13,185.04,405.58,184.02
2024-02-14,184.15,409.49,188.71
2024-02-15,183.86,406.56,200.45
2024-02-16,182.31,404.06,199.95
2024-02-20,181.56,402.79,193.76
2024-02-21,182.32,402.18,194.77
2024-02-22,184.37,411.65,197.41
2024-02-23,182.52,410.34,191.97
2024-02-26,181.16,407.54,199.4
2024-02-27,182.63,407.48,199.73
2024-02-28,181.42,407.72,202.04
2024-02-29,180.75,413.64,201.88
2024-03-01,179.66,415.5,202.64
2024-03-04,175.1,414.92,188.14
2024-03-05,170.12,402.65,180.74
2024-03-06,169.12,402.09,176.54
2024-03-07,169.0,409.14,178.65
2024-03-08,170.73,406.22,175.34
2024-03-11,172.75,404.52,177.77
2024-03-12,173.23,415.28,177.54
2024-03-13,171.13,415.1,169.48
2024-03-14,173.0,425.22,162.5
2024-03-15,172.62,416.42,163.57
2024-03-18,173.72,417.32,173.8
2024-03-19,176.08,421.41,171.32
2024-03-20,178.67,425.23,175.66
2024-03-21,171.37,429.37,172.82
